number,title,updated_at,html_url
9633,Any ETSI SOL003 request without a Version header will be rejected in future NFVD versions,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/9633
9614,Paginate GET public/images API,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/9614
9602,Project A41 - Phase I  (Only API) - Org/VDC/VNFG creation plus discovery,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/9602
9586,La bohème - Phase III - One endpoint to rule them all ,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/9586
9570,Review components with different restriction values for the same artifact,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/9570
9550,Independent versioning of configuration parameters in table `nfvd_configuration` for custom plugins,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/9550
9545,Include PackageId in the table in VNF Package Management view,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/9545
9525,Modify all the TLDs and WFs to remove all the monitor related tasks,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/9525
9479,Extra check during upload of JSON parameter file so only files with matching identifiers are accepted,29/08/2023,https://github.hpe.com/hpsd/nfvd/issues/9479
9464,"Inefficient SOSA operation lookup issuing many DB queries, all of them useless but one",09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/9464
9457,Join back HPSA and FF-API (on hold),08/04/2025,https://github.hpe.com/hpsd/nfvd/issues/9457
9450,Long Term Optimization Task Force,01/12/2025,https://github.hpe.com/hpsd/nfvd/issues/9450
9448,[RESEARCH] Optimize dumping children of a VNF group triggered by SVC-Marketplace user,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/9448
9428,Update user guides with more details for various operations,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/9428
9427,[EPIC] Missing workflow scenarios from e2e suites tests,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/9427
9413,Use redis to manage session on UI for HA,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/9413
9375,Cleanup monitoring and Assurance related code from ff-api,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/9375
9373,Remove and AssuranceSynchronizationTimer,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/9373
9371,Remove Assurance specific definitions for Artifacts and Relationships,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/9371
9369,[EPIC] Cleanup of Assurance related code from fulfillment,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/9369
9345,UI - Improvements in jobs management,31/10/2025,https://github.hpe.com/hpsd/nfvd/issues/9345
9327,Enable to Delete VNFM when unsubscribe does not work (5372495620),09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/9327
9326,[RESEARCH] Reduce DB load due to CNF upgrades (TLD+WF),19/04/2023,https://github.hpe.com/hpsd/nfvd/issues/9326
9325,Enable to undeploy a VirtualLink when not having a network under the VL,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/9325
9320,Drop installation and configuration of `xinetd` daemon and `HC` scripts,12/11/2025,https://github.hpe.com/hpsd/nfvd/issues/9320
9315,Configure list of attributes to sent LCM Notifications when updated,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/9315
9293,Add VDUs with aff/antiaff policies for new ETSI e2e in current test cases OK and KO.,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/9293
9281,[MKS 1209014] undeploy virtual link from VDC not working altough there is success msg (5372570281),09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/9281
9252,Remove no longer required FB entries during CNF operations,28/02/2025,https://github.hpe.com/hpsd/nfvd/issues/9252
9216,Delete deprecated components,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/9216
9215,VNFM Default mode needs to be deleted,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/9215
9169,Delete API operations not used and code associated,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/9169
9164,[EPIC] Delete code for deprecated Default mode,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/9164
9129,FF API response code for delete identifier needs to be changed to 204,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/9129
9127,Add external tasks to VCENTER calls,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/9127
9110,Test Suite - Rate Limit Load Based API test scenarios,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/9110
9065,[EPIC] Improve SQLUtility,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/9065
9041,Migration script to normalize all the packages already imported where the image is empty,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/9041
9029,[RESEARCH] VNF PATCH and PUT additionalParams not working with supertoken,21/03/2023,https://github.hpe.com/hpsd/nfvd/issues/9029
9014,[RESEARCH] HPSA classes used by NFVD,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/9014
9013,Failsafe to protect against failure in Overload Protection KPI retrieval,04/05/2023,https://github.hpe.com/hpsd/nfvd/issues/9013
9009,Provide ProblemDetails when a grant is rejected,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/9009
9000,Wiremok simulator answers incorrectly to subscriptions,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/9000
8999,NFVD sends invalid subscription requests,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/8999
8998,Honor proxy configuration in NFVD,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/8998
8997,Defects and enhancements found by VOMP,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/8997
8982,Update the sizing guide for VM based deployments,21/08/2023,https://github.hpe.com/hpsd/nfvd/issues/8982
8956,Support for VnfPackageChangeNotification when package state changed to ENABLED or DISABLED ,02/03/2023,https://github.hpe.com/hpsd/nfvd/issues/8956
8934,Openstack plugin does not support the possibility to use higher OpenStack-API-Version headers for volume endpoint,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/8934
8933,"Compare TLDs (xml,database) using graph to generate UUIDs",09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/8933
8926,[RESEARCH] Check VIM operations to include kafka notifications,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/8926
8909,Warn about invalid storageResourceIds in queryvnf responses,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/8909
8896,[Automatic Test Cases] Allow skipping of topology errors on Upgrade operations,17/03/2023,https://github.hpe.com/hpsd/nfvd/issues/8896
8891,Missing resources in Openstack tenant/DC in NFVD,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/8891
8889,"[RESEARCH] Error ""..Unexpected content under /operations"" in KO Grant operations",24/02/2023,https://github.hpe.com/hpsd/nfvd/issues/8889
8866,[Manual Integration test] Allow skipping of topology errors on Upgrade operations,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/8866
8858,WF changes for Apply changes fail as it can not ignore the topology errors,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/8858
8857,Update Skip_Topology_Error attribute value in the container,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/8857
8856,Support Skip_Topology_Error attribute inside Container Info from UI,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/8856
8855,Add Skip_Topology_Error and Num_Retry_Topology as part of CONTAINER artifact,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/8855
8854,Allow skipping of topology errors on Upgrade operations,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/8854
8843,VNFM / VIM / NFV-D ERROR - error message to simplify troubleshooting,04/11/2025,https://github.hpe.com/hpsd/nfvd/issues/8843
8805,Warn about unknown vimconnectioninfos in queryvnf responses,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/8805
8787,Reviewing ELK configuration,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/8787
8775,EPIC : ISSU - Phase III - Remaining features & tests,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/8775
8772,[ELK] Refining functionality part 3,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/8772
8758,[EPIC] [NFV-D Error Messages] Improving NFV-D Exception Management,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/8758
8753,NFVD DB Analysis looking for useless and inconsistent data,18/12/2023,https://github.hpe.com/hpsd/nfvd/issues/8753
8752,Ramifications of using Hazelcast,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/8752
8748,Provide mechanism to pass additional parameter to `nfvd-ff-api.sh`,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/8748
8746,"[EPIC] Improve execution of scripts (sql,python,sh) in upgrade process",09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/8746
8745,Create API endpoint to GET CNF containers attributes using vnfdid,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/8745
8717,Add partial support for fields in Sol003 Doc,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/8717
8713,Ensure script compliance with LSB return codes for start/stop/status,09/02/2023,https://github.hpe.com/hpsd/nfvd/issues/8713
8704,"[RESEARCH] `NoClassDefFoundError` on pipeline runs, intermittent errors",03/02/2023,https://github.hpe.com/hpsd/nfvd/issues/8704
8672,Modify nfvd-ff-api.sh to pass parameters ,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/8672
8670,Avoid updating the database in FF API start process,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/8670
8669,New parameter for FF API no.database.catalog.update,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/8669
8667,Improve start/stop tools for FF API,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/8667
8666,Add vnfdid in ChangeCNFPackage view,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/8666
8665,Add vnfdid in helm_values API call,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/8665
8664,Add vnfdid in compatible_templates API call,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/8664
8662,Use vnfdid in ChangeCNFPackage,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/8662
8653,[RESEARCH] Handle NullPointerException when attribute value is used for Oracle DB,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/8653
8642,Security Design Document for NFV-D,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/8642
8640,Start/stop microservices in parallel to improve the time in nfv-director.sh,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/8640
8614,[RESEARCH] Assess impact of rearranging Openstack AZs in NFVD logic (5370210608),09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/8614
8601,Data growth for the VZ Database Dump,08/09/2025,https://github.hpe.com/hpsd/nfvd/issues/8601
8599,Document ETSI support limitations regarding Floating IPs and VIPs,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/8599
8595,[RESEARCH] Delete Package - Manual Steps when it can't be deleted in UI ,10/01/2023,https://github.hpe.com/hpsd/nfvd/issues/8595
8593,Run npm audit on the code,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/8593
8554,[RESEARCH] Review scripts that manage NFVD services,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/8554
8547,Remove BCK Tables created due to Issue 3411 ONLY for Oracle,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/8547
8488,Deprecate projectId in Grant Response accessInfo,14/12/2022,https://github.hpe.com/hpsd/nfvd/issues/8488
8486,Abstract : redesign configuration service for performance optimization,19/01/2023,https://github.hpe.com/hpsd/nfvd/issues/8486
8457,Enhanced troubleshooting guide,31/03/2023,https://github.hpe.com/hpsd/nfvd/issues/8457
8410,Project NGINX : Next Generation of Integration testiNg X,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/8410
8376,Converting diagrams into PlantUML format in NFVD documents,13/01/2023,https://github.hpe.com/hpsd/nfvd/issues/8376
8372,[RESEARCH] Additional measures for ensuring Overload Protection is effective under high loads,24/11/2022,https://github.hpe.com/hpsd/nfvd/issues/8372
8368,UI - Open VDCManager whenever only one VDC/VNFG,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/8368
8334,Analyze and Fix NFVD Security Vulnerabilities Reported by Dependency Track and VTN,02/12/2025,https://github.hpe.com/hpsd/nfvd/issues/8334
8333,Design and POC : Rate Limiting - Create bucket for each User and associate user-bucket with user instead of default bucket,11/05/2023,https://github.hpe.com/hpsd/nfvd/issues/8333
8332,Improve Scalability of Overload protection mechanism using Messaging Queues,22/11/2022,https://github.hpe.com/hpsd/nfvd/issues/8332
8330,Unambigous description of domain fields in Openstack Authentication,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/8330
8326,Leverage FB checksum feature to compute VNF package checksums,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/8326
8318,Rate Limiting - Separately store/handle the default configurations & excludedurls and user defined configurations & excludedurls ,17/11/2022,https://github.hpe.com/hpsd/nfvd/issues/8318
8314,First Innovation Days session (January 2023),09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/8314
8305,[EPIC] Improving NFV-D Error Messages,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/8305
8294,[NFVD Model v1] Document SOL003 Compatibility Matrix for ETSI,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/8294
8246,Add new token type in CNF Authentication and migrate older DCs,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/8246
8236,Analyze potential benefits of postgres cluster command,23/01/2023,https://github.hpe.com/hpsd/nfvd/issues/8236
8234,NFVD SDN Contrail Port Mirroring Documentation,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/8234
8200,Project A41 (All for one) - Streamlined Onboarding Mechanism,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/8200
8189,Remove 'Mavenir' from the packages and E2E test mappings,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/8189
8181,Adopt Single chart operation doesn't supported if kubectl delete commands are executed in the kubernetes/openshift cluster,22/11/2023,https://github.hpe.com/hpsd/nfvd/issues/8181
8158,Allow attaching  NFVD model v2 packages in Create VNF Group view,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/8158
8157,Support SOL003 4.x Instantiate targetScaleLevelInfo,24/10/2022,https://github.hpe.com/hpsd/nfvd/issues/8157
8155,VNFM Authentication endpoint value not being set correctly during Grant response,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/8155
8145,Unify the paths of all the custom nodes that are used in the different workflows,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/8145
8100,Review complex conditions in TLDs to improve performance,20/10/2022,https://github.hpe.com/hpsd/nfvd/issues/8100
7979,Permit retries to get CNF topology,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/7979
7946,Create Identifier wizard stepper doesn't work properly,03/10/2022,https://github.hpe.com/hpsd/nfvd/issues/7946
7922,[EPIC] Pick up `Postgres` / `Patroni` HA / GR installer from Cybertec,20/11/2023,https://github.hpe.com/hpsd/nfvd/issues/7922
7902,Review label and description of all attributes in Definitions,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/7902
7899,Support ssh keys for NFVD Policies and ssh_port configuration,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/7899
7893,GR support in NFVD: roadmap and tool endorsed for it,27/10/2022,https://github.hpe.com/hpsd/nfvd/issues/7893
7891,Modify nfv-director.sh to show discovery controller as separate component with subservices,06/03/2023,https://github.hpe.com/hpsd/nfvd/issues/7891
7883,Epic - UX UI Improvements ,22/02/2024,https://github.hpe.com/hpsd/nfvd/issues/7883
7880,Document SOL003 Compatibility Matrix for ETSI 3.6.1 ,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/7880
7835,Default values of discovery controller config file to set max and min to 0,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/7835
7833,E2E Testcase to validate NFVD support for different way of passing user credentials in a kubeconfig file.,15/09/2022,https://github.hpe.com/hpsd/nfvd/issues/7833
7832,Store the query VNF response from VNF Manager in filebroker instead of parsing and updating NFVD inventory,04/10/2022,https://github.hpe.com/hpsd/nfvd/issues/7832
7825,Install new RPMs for discovery and start processes with new scripts,26/10/2022,https://github.hpe.com/hpsd/nfvd/issues/7825
7824,Create script to start stop restart discovery standalone ms (previously done by controller),26/10/2022,https://github.hpe.com/hpsd/nfvd/issues/7824
7822,Separate RPMs should be created for different discovery services,14/09/2022,https://github.hpe.com/hpsd/nfvd/issues/7822
7804,Discovery architecture changes to be more accommodative with containers and virtual machine world,27/03/2025,https://github.hpe.com/hpsd/nfvd/issues/7804
7747,Organization Drawer UI Enhancements to display VNF instances of a particular user,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/7747
7736,"Return VNF instances, created from vnf template, with more VNF information in vnfDetails API response",09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/7736
7696,Support export vnf instances list to csv file,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/7696
7609,NFVD model v2 support SOL003 v3.6.1,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/7609
7591,SCM_SW:nfv-director.sh status is not showing ELK status (filebeat) (5366481032),03/10/2023,https://github.hpe.com/hpsd/nfvd/issues/7591
7563,Add retries to e2e ValidateKafkaNotificationTestCase class,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/7563
7560,Signature and Encryption check should be enabled in production of nfvd ui,07/09/2022,https://github.hpe.com/hpsd/nfvd/issues/7560
7550,Junit restructure/redesign for New ETSI Grant,22/11/2022,https://github.hpe.com/hpsd/nfvd/issues/7550
7539,[RESEARCH] Package Management - import and delete pkg operation error scenarios ,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/7539
7500,NFVD API - Enable Single Sign On,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/7500
7426,EPIC: Phase 2: V2/New ETSI Hooks,21/07/2022,https://github.hpe.com/hpsd/nfvd/issues/7426
7415,Define fields for ConnectTimeout and SocketTimeout in the VNFM instance,17/07/2022,https://github.hpe.com/hpsd/nfvd/issues/7415
7407,Need mask/encrypt  hpsaRestPassword parameter in nfvd_configuration GUI,13/07/2022,https://github.hpe.com/hpsd/nfvd/issues/7407
7402,[RESEARCH] Error to re-import a VNF Package after the vdc user tried to delete it,11/07/2022,https://github.hpe.com/hpsd/nfvd/issues/7402
7400,[RESEARCH] Send the details of the Org entries not found in LDAP during the invocation of the API /nfvd-ext/domains/6c41edd8-e06a-485f-9931-17224a15a165/submembers in the Response,11/07/2022,https://github.hpe.com/hpsd/nfvd/issues/7400
7384,Vivo MANO - Remote access list,29/08/2022,https://github.hpe.com/hpsd/nfvd/issues/7384
7305,NFVD Database model enhancement proposal,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/7305
7283,[RESEARCH] Error in PostgreSQL when a number is compared with boolean,22/07/2022,https://github.hpe.com/hpsd/nfvd/issues/7283
7282,[RESEARCH] Check how we can change the function com.hp.spain.nfvd.dao.db.InstanceDbDao#findById to avoid to reach the limit of number of parameters ,06/07/2022,https://github.hpe.com/hpsd/nfvd/issues/7282
7229,[RESEARCH] Warning Message in HEAL Grant Job not seen for skipped resources,15/12/2022,https://github.hpe.com/hpsd/nfvd/issues/7229
7228,Grant Resource is identified inside the VNF but with different Openstack UUID,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/7228
7210,Managing ETSI compatibility tables in the NFVD documentation,14/12/2023,https://github.hpe.com/hpsd/nfvd/issues/7210
7206,HCS modifications for VSOP Phase - 1 in production,20/11/2023,https://github.hpe.com/hpsd/nfvd/issues/7206
7175,Review and enhancements for ISSU guide,27/07/2022,https://github.hpe.com/hpsd/nfvd/issues/7175
7161,[E2E Component Tests] Modify Wiremock to ClassicEtsi Query after instantiate,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/7161
7156,Fixes on top of 611,14/06/2022,https://github.hpe.com/hpsd/nfvd/issues/7156
7152,ADMIN_SQL package for running SQL Code without DBLocks or Deadlocks,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/7152
7067,Reduce sizing of Download Parameters,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/7067
7041,Show nfvd model v1 vnfp's vnfd id attribute in vdc manager,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/7041
6991,[RESEARCH] Improve queries in nfvd-ff-model\src\main\java\com\resources\SQLUtils.java,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/6991
6987,[RESEARCH] Change default INFO.Amount values to empty for VIRTUAL CORE AND VIRTUAL MEMORY,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/6987
6969,Project GRoG,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/6969
6963,Add test case to check CP Aggregator does not retain existing connections,20/07/2022,https://github.hpe.com/hpsd/nfvd/issues/6963
6958,CNF - support of Canary based In-Service Upgrade Strategy,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/6958
6923,Reduce NFVD NSO ISO size - UI component ,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/6923
6873,Add CNF validation in onboard package API for NFVD model v2,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/6873
6802,Import CNF not supported in NFVD model v2,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/6802
6725,UI slowness - Customer Feedback,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/6725
6713,Bulk VM Adoption (VMWARE) ,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/6713
6712,Bulk VMs Migrations Between Datacenters (vmware),09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/6712
6711,"VM Migration from DataCenterA to DatacenterB, through the vCenter API (Cross vCenter Tool)",09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/6711
6702,Customer Commitment 2633 - TELEFONICA NFVD - Migration SBC,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/6702
6662,Reshow job detailed tool/feature,14/06/2022,https://github.hpe.com/hpsd/nfvd/issues/6662
6661,Execute custom operation in bulk,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/6661
6654,Documentation pointing to unexisting log folders,14/02/2023,https://github.hpe.com/hpsd/nfvd/issues/6654
6648,Schedule regular backups,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/6648
6642,CleanVCenterEnvironmentTestCase is not deleting existing disks,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/6642
6628,Support showing datacenter projects in vdc manager,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/6628
6616,Investigate vcenter vsphere cross-datacente vmotion ( xVC-vMotion ),10/05/2022,https://github.hpe.com/hpsd/nfvd/issues/6616
6607,Modify `NFVD` documentation to show passive components for `HA`/`GR` nodes appropriately,20/11/2023,https://github.hpe.com/hpsd/nfvd/issues/6607
6598,Evaluate  HA-PROXY vs NGINX for loadbalancers,02/03/2022,https://github.hpe.com/hpsd/nfvd/issues/6598
6596,Remove sensitive information from `nfvd.properties` files inside `nfvd.ear`,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/6596
6579,Hide new_deployment_variables in UI,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/6579
6568,[EPIC][E2E Tests] Capture Missing E2E tests,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/6568
6542,[E2E COMPONENT TESTS] Improve how to create and use images in New ETSI tests,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/6542
6527,Simplify NFVD user creation without Email authentication,27/09/2024,https://github.hpe.com/hpsd/nfvd/issues/6527
6503,"Send LCM notifications for operations Change CNF Package Version, Regenerate Chart and CNF Rollout restart",15/02/2022,https://github.hpe.com/hpsd/nfvd/issues/6503
6489,Autogenerate lists in ETSI compatibility documentation,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/6489
6485,"If the customer has a VMware environment and is using SDS (Software Defined Storage) instead of GlusterFS, can NFVD work with that?",11/02/2022,https://github.hpe.com/hpsd/nfvd/issues/6485
6463,Please study RH CEPH as a replacement for RH Gluster,17/02/2022,https://github.hpe.com/hpsd/nfvd/issues/6463
6444,[RESEARCH] Offline python inventory,22/02/2022,https://github.hpe.com/hpsd/nfvd/issues/6444
6399,Database migration to a different vendor in NFVD,19/04/2022,https://github.hpe.com/hpsd/nfvd/issues/6399
6371,Restrict directories usage while generating vnf package,31/01/2022,https://github.hpe.com/hpsd/nfvd/issues/6371
6366,Print time trace in the logs to make it easier to debug the performance,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/6366
6356,Reduce NFVD NSO ISO size,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/6356
6355,Security Group openstack ID to be inserted in input parameter file for NFVD,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/6355
6350,Integration of FluentD,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/6350
6282,604 Blocker issues update as of 12/01/2022,25/01/2022,https://github.hpe.com/hpsd/nfvd/issues/6282
6189,Create Relationship between NETWORK and VPORT,26/10/2022,https://github.hpe.com/hpsd/nfvd/issues/6189
6177,"NFVD does not support Get VNFD as a single file, this means if the ""Accept"" header contains only ""text/plain""",13/09/2023,https://github.hpe.com/hpsd/nfvd/issues/6177
6176,VM may hang if combined memory size of all processes exceeds total RAM size,13/09/2023,https://github.hpe.com/hpsd/nfvd/issues/6176
6167,[RESEARCH] New API request at VNFG level,17/12/2021,https://github.hpe.com/hpsd/nfvd/issues/6167
6099,COMIC documentation embedded on NFV-D,14/02/2023,https://github.hpe.com/hpsd/nfvd/issues/6099
6091,Rename configuration key etsi.v6.flag to nfvd.etsi.model.v2,26/10/2022,https://github.hpe.com/hpsd/nfvd/issues/6091
6087,Create a new API for checking the images assigned to vm receiving a vm as input parameter,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/6087
6071,EPIC : Overload Protection,03/04/2024,https://github.hpe.com/hpsd/nfvd/issues/6071
6068,Improve WF_TS_CREATE_IMAGE_HELION for managing correctly the errors triggered by the script invocation,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/6068
6053,VL template in NFVD for creating ipv6 VLs.,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/6053
6052,Optimize TLD artifact evaluation,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/6052
6012,Review leak of temporary files,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/6012
6010,NFV-D doc in NFV-D app - Documentation embedded in NFV-D UI,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/6010
5994,OpenLDAP installation and configuration to be part of NFVD,20/11/2023,https://github.hpe.com/hpsd/nfvd/issues/5994
5945,[NEW_ETSI] Show a summary with the information of the VNF,26/10/2022,https://github.hpe.com/hpsd/nfvd/issues/5945
5909,UI - support re-enable user from UI,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/5909
5901,It does not support special characters inside VNF Packages names,19/05/2023,https://github.hpe.com/hpsd/nfvd/issues/5901
5887,Allow user to resize the table column in the instances selector area of vdc manager,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/5887
5859,Query VNF 331 parsing,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/5859
5856,How long are grants kept?,28/10/2021,https://github.hpe.com/hpsd/nfvd/issues/5856
5810,Stop creating NFS shared drives for UI,20/11/2023,https://github.hpe.com/hpsd/nfvd/issues/5810
5749,ChangeExtConnectivity ClassicETSI Suite Failure Scenarios,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/5749
5744,GPDR classified data in NFVD logs? ,20/10/2021,https://github.hpe.com/hpsd/nfvd/issues/5744
5729,Remove all the deprecated API which starts with /nfvo/v0/vnf_packages from documentation,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/5729
5705,[NEW_ETSI] Remove below list of configuration from NFVD Model SQL,08/10/2025,https://github.hpe.com/hpsd/nfvd/issues/5705
5664,Fix security vulnerabilities in NFVD-FF,11/10/2021,https://github.hpe.com/hpsd/nfvd/issues/5664
5649,[E2E COMPONENT TESTS] Improve the time dedicated in rollback CNF tests cases,09/10/2025,https://github.hpe.com/hpsd/nfvd/issues/5649
5637,[DESIGN] Optimize core workflows implementing TLDs,20/10/2022,https://github.hpe.com/hpsd/nfvd/issues/5637
